ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION,Interval Start,Settlement Point Price,COST
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 00:00:00,00:15,0.112,A,Consumption,2025-07-06 00:00:00,0.03089,0.00345968
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 00:15:00,00:30,0.116,A,Consumption,2025-07-06 00:15:00,0.028210000000000002,0.0032723600000000006
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 00:30:00,00:45,0.112,A,Consumption,2025-07-06 00:30:00,0.02666,0.00298592
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 00:45:00,01:00,0.116,A,Consumption,2025-07-06 00:45:00,0.026449999999999998,0.0030682
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 01:00:00,01:15,0.112,A,Consumption,2025-07-06 01:00:00,0.02583,0.00289296
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 01:15:00,01:30,0.112,A,Consumption,2025-07-06 01:15:00,0.02573,0.00288176
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 01:30:00,01:45,0.116,A,Consumption,2025-07-06 01:30:00,0.02693,0.00312388
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 01:45:00,02:00,0.116,A,Consumption,2025-07-06 01:45:00,0.02684,0.00311344
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 02:00:00,02:15,0.112,A,Consumption,2025-07-06 02:00:00,0.02684,0.00300608
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 02:15:00,02:30,0.116,A,Consumption,2025-07-06 02:15:00,0.026420000000000003,0.0030647200000000004
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 02:30:00,02:45,0.116,A,Consumption,2025-07-06 02:30:00,0.027280000000000002,0.0031644800000000003
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 02:45:00,03:00,0.116,A,Consumption,2025-07-06 02:45:00,0.02686,0.00311576
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 03:00:00,03:15,0.112,A,Consumption,2025-07-06 03:00:00,0.02702,0.00302624
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 03:15:00,03:30,0.116,A,Consumption,2025-07-06 03:15:00,0.02693,0.00312388
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 03:30:00,03:45,0.116,A,Consumption,2025-07-06 03:30:00,0.026789999999999998,0.00310764
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 03:45:00,04:00,0.116,A,Consumption,2025-07-06 03:45:00,0.02625,0.003045
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 04:00:00,04:15,0.116,A,Consumption,2025-07-06 04:00:00,0.026609999999999998,0.00308676
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 04:15:00,04:30,0.116,A,Consumption,2025-07-06 04:15:00,0.02641,0.00306356
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 04:30:00,04:45,0.116,A,Consumption,2025-07-06 04:30:00,0.02989,0.0034672400000000003
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 04:45:00,05:00,0.12,A,Consumption,2025-07-06 04:45:00,0.027809999999999998,0.0033372
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 05:00:00,05:15,0.108,A,Consumption,2025-07-06 05:00:00,0.02723,0.00294084
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 05:15:00,05:30,0.112,A,Consumption,2025-07-06 05:15:00,0.026359999999999998,0.00295232
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 05:30:00,05:45,0.116,A,Consumption,2025-07-06 05:30:00,0.025920000000000002,0.0030067200000000005
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 05:45:00,06:00,0.116,A,Consumption,2025-07-06 05:45:00,0.02561,0.0029707600000000002
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 06:00:00,06:15,0.116,A,Consumption,2025-07-06 06:00:00,0.02557,0.00296612
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 06:15:00,06:30,0.116,A,Consumption,2025-07-06 06:15:00,0.02469,0.00286404
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 06:30:00,06:45,0.116,A,Consumption,2025-07-06 06:30:00,0.024390000000000002,0.0028292400000000002
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 06:45:00,07:00,0.116,A,Consumption,2025-07-06 06:45:00,0.024059999999999998,0.00279096
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 07:00:00,07:15,0.116,A,Consumption,2025-07-06 07:00:00,0.02393,0.00277588
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 07:15:00,07:30,0.116,A,Consumption,2025-07-06 07:15:00,0.023350000000000003,0.0027086000000000002
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 07:30:00,07:45,0.112,A,Consumption,2025-07-06 07:30:00,0.02234,0.00250208
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 07:45:00,08:00,0.116,A,Consumption,2025-07-06 07:45:00,0.02221,0.00257636
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 08:00:00,08:15,0.116,A,Consumption,2025-07-06 08:00:00,0.023280000000000002,0.0027004800000000003
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 08:15:00,08:30,0.116,A,Consumption,2025-07-06 08:15:00,0.02234,0.00259144
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 08:30:00,08:45,0.112,A,Consumption,2025-07-06 08:30:00,0.022170000000000002,0.00248304
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 08:45:00,09:00,0.116,A,Consumption,2025-07-06 08:45:00,0.022359999999999998,0.00259376
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 09:00:00,09:15,0.116,A,Consumption,2025-07-06 09:00:00,0.023149999999999997,0.0026853999999999997
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 09:15:00,09:30,0.116,A,Consumption,2025-07-06 09:15:00,0.02382,0.0027631200000000004
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 09:30:00,09:45,0.112,A,Consumption,2025-07-06 09:30:00,0.024030000000000003,0.0026913600000000003
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 09:45:00,10:00,0.116,A,Consumption,2025-07-06 09:45:00,0.02299,0.00266684
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 10:00:00,10:15,0.112,A,Consumption,2025-07-06 10:00:00,0.02307,0.00258384
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 10:15:00,10:30,0.116,A,Consumption,2025-07-06 10:15:00,0.0237,0.0027492
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 10:30:00,10:45,0.112,A,Consumption,2025-07-06 10:30:00,0.022940000000000002,0.00256928
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 10:45:00,11:00,0.112,A,Consumption,2025-07-06 10:45:00,0.02268,0.00254016
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 11:00:00,11:15,0.108,A,Consumption,2025-07-06 11:00:00,0.02341,0.00252828
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 11:15:00,11:30,0.108,A,Consumption,2025-07-06 11:15:00,0.0224,0.0024192
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 11:30:00,11:45,0.112,A,Consumption,2025-07-06 11:30:00,0.022920000000000003,0.0025670400000000005
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 11:45:00,12:00,0.112,A,Consumption,2025-07-06 11:45:00,0.02273,0.00254576
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 12:00:00,12:15,0.112,A,Consumption,2025-07-06 12:00:00,0.022940000000000002,0.00256928
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 12:15:00,12:30,0.108,A,Consumption,2025-07-06 12:15:00,0.02231,0.00240948
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 12:30:00,12:45,0.112,A,Consumption,2025-07-06 12:30:00,0.02336,0.00261632
1008901019193378625100,2025-07-06,07/06/2025 11:00:02,0 days 12:45:00,13:00,0.108,A,Consumption,2025-07-06 12:45:00,0.02373,0.0025628400000000003
