ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION,Interval Start,Settlement Point Price,COST
1008901023804977070100,2025-07-06,07/06/2025 10:21:11,0 days 00:00:00,00:15,0.544,A,Consumption,2025-07-06 00:00:00,0.03089,0.016804160000000002
1008901023804977070100,2025-07-06,07/06/2025 10:21:11,0 days 00:15:00,00:30,0.243,A,Consumption,2025-07-06 00:15:00,0.028210000000000002,0.006855030000000001
1008901023804977070100,2025-07-06,07/06/2025 10:21:11,0 days 00:30:00,00:45,0.286,A,Consumption,2025-07-06 00:30:00,0.02666,0.0076247599999999995
1008901023804977070100,2025-07-06,07/06/2025 10:21:11,0 days 00:45:00,01:00,0.454,A,Consumption,2025-07-06 00:45:00,0.026449999999999998,0.0120083
1008901023804977070100,2025-07-06,07/06/2025 10:21:11,0 days 01:00:00,01:15,0.241,A,Consumption,2025-07-06 01:00:00,0.02583,0.0062250299999999995
1008901023804977070100,2025-07-06,07/06/2025 10:21:11,0 days 01:15:00,01:30,0.389,A,Consumption,2025-07-06 01:15:00,0.02573,0.01000897
1008901023804977070100,2025-07-06,07/06/2025 10:21:11,0 days 01:30:00,01:45,0.269,A,Consumption,2025-07-06 01:30:00,0.02693,0.00724417
1008901023804977070100,2025-07-06,07/06/2025 10:21:11,0 days 01:45:00,02:00,0.238,A,Consumption,2025-07-06 01:45:00,0.02684,0.006387919999999999
1008901023804977070100,2025-07-06,07/06/2025 10:21:11,0 days 02:00:00,02:15,0.344,A,Consumption,2025-07-06 02:00:00,0.02684,0.009232959999999998
1008901023804977070100,2025-07-06,07/06/2025 10:21:11,0 days 02:15:00,02:30,0.264,A,Consumption,2025-07-06 02:15:00,0.026420000000000003,0.006974880000000001
1008901023804977070100,2025-07-06,07/06/2025 10:21:11,0 days 02:30:00,02:45,0.452,A,Consumption,2025-07-06 02:30:00,0.027280000000000002,0.01233056
1008901023804977070100,2025-07-06,07/06/2025 10:21:11,0 days 02:45:00,03:00,0.134,A,Consumption,2025-07-06 02:45:00,0.02686,0.00359924
1008901023804977070100,2025-07-06,07/06/2025 10:21:11,0 days 03:00:00,03:15,0.245,A,Consumption,2025-07-06 03:00:00,0.02702,0.0066199
1008901023804977070100,2025-07-06,07/06/2025 10:21:11,0 days 03:15:00,03:30,0.376,A,Consumption,2025-07-06 03:15:00,0.02693,0.01012568
1008901023804977070100,2025-07-06,07/06/2025 10:21:11,0 days 03:30:00,03:45,0.233,A,Consumption,2025-07-06 03:30:00,0.026789999999999998,0.00624207
1008901023804977070100,2025-07-06,07/06/2025 10:21:11,0 days 03:45:00,04:00,0.132,A,Consumption,2025-07-06 03:45:00,0.02625,0.003465
1008901023804977070100,2025-07-06,07/06/2025 10:21:11,0 days 04:00:00,04:15,0.448,A,Consumption,2025-07-06 04:00:00,0.026609999999999998,0.01192128
