ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION,Interval Start,Settlement Point Price,COST
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 00:00:00,00:15,0.078,A,Consumption,2025-07-06 00:00:00,0.03089,0.0024094200000000002
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 00:15:00,00:30,0.083,A,Consumption,2025-07-06 00:15:00,0.028210000000000002,0.0023414300000000002
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 00:30:00,00:45,0.09,A,Consumption,2025-07-06 00:30:00,0.02666,0.0023994
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 00:45:00,01:00,0.076,A,Consumption,2025-07-06 00:45:00,0.026449999999999998,0.0020101999999999997
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 01:00:00,01:15,1.004,A,Consumption,2025-07-06 01:00:00,0.02583,0.02593332
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 01:15:00,01:30,2.142,A,Consumption,2025-07-06 01:15:00,0.02573,0.055113659999999995
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 01:30:00,01:45,0.935,A,Consumption,2025-07-06 01:30:00,0.02693,0.025179550000000002
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 01:45:00,02:00,0.467,A,Consumption,2025-07-06 01:45:00,0.02684,0.01253428
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 02:00:00,02:15,0.495,A,Consumption,2025-07-06 02:00:00,0.02684,0.0132858
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 02:15:00,02:30,1.45,A,Consumption,2025-07-06 02:15:00,0.026420000000000003,0.038309
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 02:30:00,02:45,0.766,A,Consumption,2025-07-06 02:30:00,0.027280000000000002,0.020896480000000002
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 02:45:00,03:00,0.458,A,Consumption,2025-07-06 02:45:00,0.02686,0.01230188
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 03:00:00,03:15,0.445,A,Consumption,2025-07-06 03:00:00,0.02702,0.012023899999999999
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 03:15:00,03:30,0.469,A,Consumption,2025-07-06 03:15:00,0.02693,0.01263017
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 03:30:00,03:45,0.45,A,Consumption,2025-07-06 03:30:00,0.026789999999999998,0.012055499999999999
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 03:45:00,04:00,0.45,A,Consumption,2025-07-06 03:45:00,0.02625,0.0118125
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 04:00:00,04:15,0.864,A,Consumption,2025-07-06 04:00:00,0.026609999999999998,0.022991039999999997
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 04:15:00,04:30,1.357,A,Consumption,2025-07-06 04:15:00,0.02641,0.03583837
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 04:30:00,04:45,0.445,A,Consumption,2025-07-06 04:30:00,0.02989,0.01330105
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 04:45:00,05:00,0.441,A,Consumption,2025-07-06 04:45:00,0.027809999999999998,0.01226421
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 05:00:00,05:15,0.421,A,Consumption,2025-07-06 05:00:00,0.02723,0.01146383
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 05:15:00,05:30,0.436,A,Consumption,2025-07-06 05:15:00,0.026359999999999998,0.011492959999999998
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 05:30:00,05:45,0.434,A,Consumption,2025-07-06 05:30:00,0.025920000000000002,0.01124928
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 05:45:00,06:00,0.426,A,Consumption,2025-07-06 05:45:00,0.02561,0.01090986
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 06:00:00,06:15,0.427,A,Consumption,2025-07-06 06:00:00,0.02557,0.01091839
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 06:15:00,06:30,0.416,A,Consumption,2025-07-06 06:15:00,0.02469,0.01027104
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 06:30:00,06:45,1.498,A,Consumption,2025-07-06 06:30:00,0.024390000000000002,0.03653622
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 06:45:00,07:00,0.721,A,Consumption,2025-07-06 06:45:00,0.024059999999999998,0.017347259999999996
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 07:00:00,07:15,0.416,A,Consumption,2025-07-06 07:00:00,0.02393,0.00995488
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 07:15:00,07:30,0.415,A,Consumption,2025-07-06 07:15:00,0.023350000000000003,0.009690250000000001
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 07:30:00,07:45,0.43,A,Consumption,2025-07-06 07:30:00,0.02234,0.009606199999999999
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 07:45:00,08:00,0.412,A,Consumption,2025-07-06 07:45:00,0.02221,0.00915052
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 08:00:00,08:15,0.412,A,Consumption,2025-07-06 08:00:00,0.023280000000000002,0.00959136
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 08:15:00,08:30,0.429,A,Consumption,2025-07-06 08:15:00,0.02234,0.00958386
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 08:30:00,08:45,0.86,A,Consumption,2025-07-06 08:30:00,0.022170000000000002,0.019066200000000002
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 08:45:00,09:00,1.165,A,Consumption,2025-07-06 08:45:00,0.022359999999999998,0.026049399999999997
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 09:00:00,09:15,0.07,A,Consumption,2025-07-06 09:00:00,0.023149999999999997,0.0016205
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 09:15:00,09:30,0.05,A,Consumption,2025-07-06 09:15:00,0.02382,0.0011910000000000002
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 09:30:00,09:45,0.049,A,Consumption,2025-07-06 09:30:00,0.024030000000000003,0.0011774700000000001
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 09:45:00,10:00,0.065,A,Consumption,2025-07-06 09:45:00,0.02299,0.00149435
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 10:00:00,10:15,0.462,A,Consumption,2025-07-06 10:00:00,0.02307,0.01065834
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 10:15:00,10:30,1.311,A,Consumption,2025-07-06 10:15:00,0.0237,0.031070699999999996
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 10:30:00,10:45,0.473,A,Consumption,2025-07-06 10:30:00,0.022940000000000002,0.01085062
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 10:45:00,11:00,0.059,A,Consumption,2025-07-06 10:45:00,0.02268,0.00133812
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 11:00:00,11:15,0.064,A,Consumption,2025-07-06 11:00:00,0.02341,0.00149824
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 11:15:00,11:30,1.025,A,Consumption,2025-07-06 11:15:00,0.0224,0.022959999999999998
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 11:30:00,11:45,1.327,A,Consumption,2025-07-06 11:30:00,0.022920000000000003,0.030414840000000002
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 11:45:00,12:00,0.056,A,Consumption,2025-07-06 11:45:00,0.02273,0.00127288
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 12:00:00,12:15,0.073,A,Consumption,2025-07-06 12:00:00,0.022940000000000002,0.0016746200000000001
1008901023800418450100,2025-07-06,07/06/2025 10:30:30,0 days 12:15:00,12:30,1.185,A,Consumption,2025-07-06 12:15:00,0.02231,0.026437350000000002
