ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION,Interval Start,Settlement Point Price,COST
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 00:00:00,00:15,0.631,A,Consumption,2025-07-06 00:00:00,0.03089,0.01949159
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 00:15:00,00:30,0.643,A,Consumption,2025-07-06 00:15:00,0.028210000000000002,0.01813903
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 00:30:00,00:45,0.805,A,Consumption,2025-07-06 00:30:00,0.02666,0.021461300000000003
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 00:45:00,01:00,0.632,A,Consumption,2025-07-06 00:45:00,0.026449999999999998,0.0167164
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 01:00:00,01:15,0.412,A,Consumption,2025-07-06 01:00:00,0.02583,0.010641959999999999
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 01:15:00,01:30,0.117,A,Consumption,2025-07-06 01:15:00,0.02573,0.0030104100000000003
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 01:30:00,01:45,0.116,A,Consumption,2025-07-06 01:30:00,0.02693,0.00312388
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 01:45:00,02:00,0.111,A,Consumption,2025-07-06 01:45:00,0.02684,0.0029792399999999998
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 02:00:00,02:15,0.112,A,Consumption,2025-07-06 02:00:00,0.02684,0.00300608
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 02:15:00,02:30,0.112,A,Consumption,2025-07-06 02:15:00,0.026420000000000003,0.0029590400000000005
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 02:30:00,02:45,0.115,A,Consumption,2025-07-06 02:30:00,0.027280000000000002,0.0031372000000000006
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 02:45:00,03:00,0.78,A,Consumption,2025-07-06 02:45:00,0.02686,0.0209508
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 03:00:00,03:15,0.67,A,Consumption,2025-07-06 03:00:00,0.02702,0.0181034
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 03:15:00,03:30,0.11,A,Consumption,2025-07-06 03:15:00,0.02693,0.0029622999999999997
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 03:30:00,03:45,0.113,A,Consumption,2025-07-06 03:30:00,0.026789999999999998,0.00302727
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 03:45:00,04:00,0.113,A,Consumption,2025-07-06 03:45:00,0.02625,0.00296625
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 04:00:00,04:15,0.315,A,Consumption,2025-07-06 04:00:00,0.026609999999999998,0.00838215
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 04:15:00,04:30,0.633,A,Consumption,2025-07-06 04:15:00,0.02641,0.01671753
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 04:30:00,04:45,0.617,A,Consumption,2025-07-06 04:30:00,0.02989,0.01844213
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 04:45:00,05:00,0.618,A,Consumption,2025-07-06 04:45:00,0.027809999999999998,0.01718658
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 05:00:00,05:15,0.631,A,Consumption,2025-07-06 05:00:00,0.02723,0.01718213
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 05:15:00,05:30,0.629,A,Consumption,2025-07-06 05:15:00,0.026359999999999998,0.01658044
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 05:30:00,05:45,0.619,A,Consumption,2025-07-06 05:30:00,0.025920000000000002,0.01604448
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 05:45:00,06:00,0.62,A,Consumption,2025-07-06 05:45:00,0.02561,0.015878200000000002
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 06:00:00,06:15,0.402,A,Consumption,2025-07-06 06:00:00,0.02557,0.01027914
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 06:15:00,06:30,0.103,A,Consumption,2025-07-06 06:15:00,0.02469,0.0025430699999999997
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 06:30:00,06:45,0.105,A,Consumption,2025-07-06 06:30:00,0.024390000000000002,0.00256095
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 06:45:00,07:00,0.104,A,Consumption,2025-07-06 06:45:00,0.024059999999999998,0.0025022399999999998
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 07:00:00,07:15,0.103,A,Consumption,2025-07-06 07:00:00,0.02393,0.0024647899999999997
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 07:15:00,07:30,0.102,A,Consumption,2025-07-06 07:15:00,0.023350000000000003,0.0023817
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 07:30:00,07:45,0.103,A,Consumption,2025-07-06 07:30:00,0.02234,0.0023010199999999995
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 07:45:00,08:00,0.176,A,Consumption,2025-07-06 07:45:00,0.02221,0.0039089599999999995
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 08:00:00,08:15,0.209,A,Consumption,2025-07-06 08:00:00,0.023280000000000002,0.00486552
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 08:15:00,08:30,0.101,A,Consumption,2025-07-06 08:15:00,0.02234,0.00225634
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 08:30:00,08:45,0.099,A,Consumption,2025-07-06 08:30:00,0.022170000000000002,0.0021948300000000005
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 08:45:00,09:00,0.713,A,Consumption,2025-07-06 08:45:00,0.022359999999999998,0.015942679999999997
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 09:00:00,09:15,1.205,A,Consumption,2025-07-06 09:00:00,0.023149999999999997,0.027895749999999997
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 09:15:00,09:30,0.739,A,Consumption,2025-07-06 09:15:00,0.02382,0.01760298
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 09:30:00,09:45,0.674,A,Consumption,2025-07-06 09:30:00,0.024030000000000003,0.016196220000000004
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 09:45:00,10:00,0.649,A,Consumption,2025-07-06 09:45:00,0.02299,0.01492051
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 10:00:00,10:15,0.628,A,Consumption,2025-07-06 10:00:00,0.02307,0.01448796
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 10:15:00,10:30,1.05,A,Consumption,2025-07-06 10:15:00,0.0237,0.024885
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 10:30:00,10:45,1.546,A,Consumption,2025-07-06 10:30:00,0.022940000000000002,0.03546524
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 10:45:00,11:00,0.965,A,Consumption,2025-07-06 10:45:00,0.02268,0.021886199999999998
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 11:00:00,11:15,0.641,A,Consumption,2025-07-06 11:00:00,0.02341,0.01500581
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 11:15:00,11:30,0.907,A,Consumption,2025-07-06 11:15:00,0.0224,0.0203168
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 11:30:00,11:45,0.86,A,Consumption,2025-07-06 11:30:00,0.022920000000000003,0.0197112
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 11:45:00,12:00,0.705,A,Consumption,2025-07-06 11:45:00,0.02273,0.016024649999999998
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 12:00:00,12:15,1.478,A,Consumption,2025-07-06 12:00:00,0.022940000000000002,0.03390532
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 12:15:00,12:30,1.347,A,Consumption,2025-07-06 12:15:00,0.02231,0.03005157
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 12:30:00,12:45,0.664,A,Consumption,2025-07-06 12:30:00,0.02336,0.01551104
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 12:45:00,13:00,0.332,A,Consumption,2025-07-06 12:45:00,0.02373,0.007878360000000001
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 13:00:00,13:15,0.445,A,Consumption,2025-07-06 13:00:00,0.02613,0.01162785
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 13:15:00,13:30,0.533,A,Consumption,2025-07-06 13:15:00,0.026019999999999998,0.01386866
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 13:30:00,13:45,1.221,A,Consumption,2025-07-06 13:30:00,0.02504,0.03057384
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 13:45:00,14:00,1.488,A,Consumption,2025-07-06 13:45:00,0.02533,0.037691039999999995
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 14:00:00,14:15,1.546,A,Consumption,2025-07-06 14:00:00,0.02467,0.038139820000000005
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 14:15:00,14:30,1.405,A,Consumption,2025-07-06 14:15:00,0.02524,0.0354622
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 14:30:00,14:45,0.663,A,Consumption,2025-07-06 14:30:00,0.02845,0.01886235
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 14:45:00,15:00,0.702,A,Consumption,2025-07-06 14:45:00,0.02682,0.01882764
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 15:00:00,15:15,0.901,A,Consumption,2025-07-06 15:00:00,0.02675,0.02410175
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 15:15:00,15:30,1.575,A,Consumption,2025-07-06 15:15:00,0.02523,0.039737249999999995
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 15:30:00,15:45,1.368,A,Consumption,2025-07-06 15:30:00,0.02576,0.03523968
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 15:45:00,16:00,0.676,A,Consumption,2025-07-06 15:45:00,0.02487,0.01681212
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 16:00:00,16:15,0.895,A,Consumption,2025-07-06 16:00:00,0.0246,0.022017000000000002
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 16:15:00,16:30,1.547,A,Consumption,2025-07-06 16:15:00,0.02631,0.04070157
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 16:30:00,16:45,1.363,A,Consumption,2025-07-06 16:30:00,0.02568,0.03500184
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 16:45:00,17:00,2.028,A,Consumption,2025-07-06 16:45:00,0.02922,0.05925816
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 17:00:00,17:15,1.581,A,Consumption,2025-07-06 17:00:00,0.029,0.045849
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 17:15:00,17:30,1.613,A,Consumption,2025-07-06 17:15:00,0.02926,0.04719638
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 17:30:00,17:45,1.264,A,Consumption,2025-07-06 17:30:00,0.024399999999999998,0.030841599999999997
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 17:45:00,18:00,0.974,A,Consumption,2025-07-06 17:45:00,0.02656,0.02586944
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 18:00:00,18:15,1.25,A,Consumption,2025-07-06 18:00:00,0.02355,0.029437500000000002
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 18:15:00,18:30,1.578,A,Consumption,2025-07-06 18:15:00,0.02561,0.040412580000000003
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 18:30:00,18:45,1.62,A,Consumption,2025-07-06 18:30:00,0.030539999999999998,0.0494748
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 18:45:00,19:00,1.739,A,Consumption,2025-07-06 18:45:00,0.031760000000000004,0.05523064000000001
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 19:00:00,19:15,2.272,A,Consumption,2025-07-06 19:00:00,0.03053,0.06936416
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 19:15:00,19:30,2.196,A,Consumption,2025-07-06 19:15:00,0.040729999999999995,0.08944308
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 19:30:00,19:45,1.766,A,Consumption,2025-07-06 19:30:00,0.047880000000000006,0.08455608
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 19:45:00,20:00,1.495,A,Consumption,2025-07-06 19:45:00,0.05214,0.0779493
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 20:00:00,20:15,1.212,A,Consumption,2025-07-06 20:00:00,0.052829999999999995,0.06402996
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 20:15:00,20:30,0.92,A,Consumption,2025-07-06 20:15:00,0.06745,0.062054
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 20:30:00,20:45,0.936,A,Consumption,2025-07-06 20:30:00,0.07291,0.06824376
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 20:45:00,21:00,0.938,A,Consumption,2025-07-06 20:45:00,0.06819,0.06396222
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 21:00:00,21:15,1.68,A,Consumption,2025-07-06 21:00:00,0.08287,0.1392216
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 21:15:00,21:30,1.675,A,Consumption,2025-07-06 21:15:00,0.08186,0.1371155
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 21:30:00,21:45,1.214,A,Consumption,2025-07-06 21:30:00,0.07517,0.09125638
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 21:45:00,22:00,0.595,A,Consumption,2025-07-06 21:45:00,0.075,0.044625
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 22:00:00,22:15,0.644,A,Consumption,2025-07-06 22:00:00,0.07503,0.04831932
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 22:15:00,22:30,0.825,A,Consumption,2025-07-06 22:15:00,0.06779,0.05592675
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 22:30:00,22:45,0.733,A,Consumption,2025-07-06 22:30:00,0.045340000000000005,0.03323422
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 22:45:00,23:00,0.503,A,Consumption,2025-07-06 22:45:00,0.0364,0.0183092
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 23:00:00,23:15,0.717,A,Consumption,2025-07-06 23:00:00,0.03384,0.02426328
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 23:15:00,23:30,1.103,A,Consumption,2025-07-06 23:15:00,0.03159,0.034843769999999996
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 23:30:00,23:45,1.167,A,Consumption,2025-07-06 23:30:00,0.02961,0.03455487
1008901023808838090100,2025-07-06,07/06/2025 08:42:21,0 days 23:45:00,00:00,0.888,A,Consumption,2025-07-06 23:45:00,0.02897,0.02572536
