ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION,Interval Start,Settlement Point Price,COST
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 00:00:00,00:15,0.04,A,Consumption,2025-07-06 00:00:00,0.03089,0.0012356000000000001
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 00:15:00,00:30,0.04,A,Consumption,2025-07-06 00:15:00,0.028210000000000002,0.0011284
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 00:30:00,00:45,0.044,A,Consumption,2025-07-06 00:30:00,0.02666,0.00117304
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 00:45:00,01:00,0.04,A,Consumption,2025-07-06 00:45:00,0.026449999999999998,0.001058
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 01:00:00,01:15,0.044,A,Consumption,2025-07-06 01:00:00,0.02583,0.0011365199999999998
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 01:15:00,01:30,0.04,A,Consumption,2025-07-06 01:15:00,0.02573,0.0010292
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 01:30:00,01:45,0.044,A,Consumption,2025-07-06 01:30:00,0.02693,0.00118492
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 01:45:00,02:00,0.04,A,Consumption,2025-07-06 01:45:00,0.02684,0.0010736
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 02:00:00,02:15,0.044,A,Consumption,2025-07-06 02:00:00,0.02684,0.00118096
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 02:15:00,02:30,0.044,A,Consumption,2025-07-06 02:15:00,0.026420000000000003,0.00116248
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 02:30:00,02:45,0.04,A,Consumption,2025-07-06 02:30:00,0.027280000000000002,0.0010912
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 02:45:00,03:00,0.044,A,Consumption,2025-07-06 02:45:00,0.02686,0.0011818399999999998
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 03:00:00,03:15,0.044,A,Consumption,2025-07-06 03:00:00,0.02702,0.0011888799999999998
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 03:15:00,03:30,0.044,A,Consumption,2025-07-06 03:15:00,0.02693,0.00118492
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 03:30:00,03:45,0.044,A,Consumption,2025-07-06 03:30:00,0.026789999999999998,0.0011787599999999998
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 03:45:00,04:00,0.044,A,Consumption,2025-07-06 03:45:00,0.02625,0.001155
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 04:00:00,04:15,0.044,A,Consumption,2025-07-06 04:00:00,0.026609999999999998,0.0011708399999999998
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 04:15:00,04:30,0.044,A,Consumption,2025-07-06 04:15:00,0.02641,0.0011620399999999998
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 04:30:00,04:45,0.044,A,Consumption,2025-07-06 04:30:00,0.02989,0.00131516
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 04:45:00,05:00,0.044,A,Consumption,2025-07-06 04:45:00,0.027809999999999998,0.0012236399999999998
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 05:00:00,05:15,0.044,A,Consumption,2025-07-06 05:00:00,0.02723,0.00119812
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 05:15:00,05:30,0.044,A,Consumption,2025-07-06 05:15:00,0.026359999999999998,0.0011598399999999999
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 05:30:00,05:45,0.044,A,Consumption,2025-07-06 05:30:00,0.025920000000000002,0.00114048
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 05:45:00,06:00,0.044,A,Consumption,2025-07-06 05:45:00,0.02561,0.00112684
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 06:00:00,06:15,0.044,A,Consumption,2025-07-06 06:00:00,0.02557,0.0011250799999999999
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 06:15:00,06:30,0.044,A,Consumption,2025-07-06 06:15:00,0.02469,0.00108636
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 06:30:00,06:45,0.044,A,Consumption,2025-07-06 06:30:00,0.024390000000000002,0.00107316
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 06:45:00,07:00,0.044,A,Consumption,2025-07-06 06:45:00,0.024059999999999998,0.0010586399999999998
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 07:00:00,07:15,0.04,A,Consumption,2025-07-06 07:00:00,0.02393,0.0009572000000000001
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 07:15:00,07:30,0.044,A,Consumption,2025-07-06 07:15:00,0.023350000000000003,0.0010274000000000001
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 07:30:00,07:45,0.044,A,Consumption,2025-07-06 07:30:00,0.02234,0.00098296
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 07:45:00,08:00,0.044,A,Consumption,2025-07-06 07:45:00,0.02221,0.0009772399999999999
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 08:00:00,08:15,0.044,A,Consumption,2025-07-06 08:00:00,0.023280000000000002,0.00102432
1008901019193378626100,2025-07-06,07/06/2025 09:06:11,0 days 08:15:00,08:30,0.04,A,Consumption,2025-07-06 08:15:00,0.02234,0.0008935999999999999
