ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION,Interval Start,Settlement Point Price,COST
1008901051393282544100,2025-07-06,07/06/2025 08:24:01,0 days 00:00:00,00:15,2.592,A,Consumption,2025-07-06 00:00:00,0.03089,0.08006688
1008901051393282544100,2025-07-06,07/06/2025 08:24:01,0 days 00:15:00,00:30,2.592,A,Consumption,2025-07-06 00:15:00,0.028210000000000002,0.07312032
1008901051393282544100,2025-07-06,07/06/2025 08:24:01,0 days 00:30:00,00:45,2.592,A,Consumption,2025-07-06 00:30:00,0.02666,0.06910272
1008901051393282544100,2025-07-06,07/06/2025 08:24:01,0 days 00:45:00,01:00,2.232,A,Consumption,2025-07-06 00:45:00,0.026449999999999998,0.0590364
1008901051393282544100,2025-07-06,07/06/2025 08:24:01,0 days 01:00:00,01:15,2.304,A,Consumption,2025-07-06 01:00:00,0.02583,0.059512319999999994
1008901051393282544100,2025-07-06,07/06/2025 08:24:01,0 days 01:15:00,01:30,2.304,A,Consumption,2025-07-06 01:15:00,0.02573,0.059281919999999995
1008901051393282544100,2025-07-06,07/06/2025 08:24:01,0 days 01:30:00,01:45,2.592,A,Consumption,2025-07-06 01:30:00,0.02693,0.06980256
1008901051393282544100,2025-07-06,07/06/2025 08:24:01,0 days 01:45:00,02:00,2.592,A,Consumption,2025-07-06 01:45:00,0.02684,0.06956928
1008901051393282544100,2025-07-06,07/06/2025 08:24:01,0 days 02:00:00,02:15,2.448,A,Consumption,2025-07-06 02:00:00,0.02684,0.06570432
1008901051393282544100,2025-07-06,07/06/2025 08:24:01,0 days 02:15:00,02:30,2.232,A,Consumption,2025-07-06 02:15:00,0.026420000000000003,0.05896944000000001
1008901051393282544100,2025-07-06,07/06/2025 08:24:01,0 days 02:30:00,02:45,2.304,A,Consumption,2025-07-06 02:30:00,0.027280000000000002,0.06285312
1008901051393282544100,2025-07-06,07/06/2025 08:24:01,0 days 02:45:00,03:00,2.304,A,Consumption,2025-07-06 02:45:00,0.02686,0.06188543999999999
1008901051393282544100,2025-07-06,07/06/2025 08:24:01,0 days 03:00:00,03:15,2.592,A,Consumption,2025-07-06 03:00:00,0.02702,0.07003584
1008901051393282544100,2025-07-06,07/06/2025 08:24:01,0 days 03:15:00,03:30,2.52,A,Consumption,2025-07-06 03:15:00,0.02693,0.0678636
