ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION,Interval Start,Settlement Point Price,COST
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 00:00:00,00:15,0.453,A,Consumption,2025-07-06 00:00:00,0.03089,0.013993170000000001
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 00:15:00,00:30,0.453,A,Consumption,2025-07-06 00:15:00,0.028210000000000002,0.012779130000000001
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 00:30:00,00:45,0.444,A,Consumption,2025-07-06 00:30:00,0.02666,0.01183704
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 00:45:00,01:00,0.279,A,Consumption,2025-07-06 00:45:00,0.026449999999999998,0.00737955
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 01:00:00,01:15,0.239,A,Consumption,2025-07-06 01:00:00,0.02583,0.006173369999999999
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 01:15:00,01:30,0.45,A,Consumption,2025-07-06 01:15:00,0.02573,0.0115785
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 01:30:00,01:45,0.451,A,Consumption,2025-07-06 01:30:00,0.02693,0.01214543
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 01:45:00,02:00,0.37,A,Consumption,2025-07-06 01:45:00,0.02684,0.0099308
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 02:00:00,02:15,0.141,A,Consumption,2025-07-06 02:00:00,0.02684,0.0037844399999999996
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 02:15:00,02:30,0.451,A,Consumption,2025-07-06 02:15:00,0.026420000000000003,0.011915420000000001
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 02:30:00,02:45,0.447,A,Consumption,2025-07-06 02:30:00,0.027280000000000002,0.01219416
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 02:45:00,03:00,0.175,A,Consumption,2025-07-06 02:45:00,0.02686,0.0047005
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 03:00:00,03:15,0.374,A,Consumption,2025-07-06 03:00:00,0.02702,0.01010548
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 03:15:00,03:30,0.397,A,Consumption,2025-07-06 03:15:00,0.02693,0.01069121
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 03:30:00,03:45,0.144,A,Consumption,2025-07-06 03:30:00,0.026789999999999998,0.0038577599999999996
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 03:45:00,04:00,0.068,A,Consumption,2025-07-06 03:45:00,0.02625,0.0017850000000000001
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 04:00:00,04:15,0.205,A,Consumption,2025-07-06 04:00:00,0.026609999999999998,0.0054550499999999995
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 04:15:00,04:30,0.47,A,Consumption,2025-07-06 04:15:00,0.02641,0.012412699999999999
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 04:30:00,04:45,0.114,A,Consumption,2025-07-06 04:30:00,0.02989,0.00340746
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 04:45:00,05:00,0.098,A,Consumption,2025-07-06 04:45:00,0.027809999999999998,0.00272538
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 05:00:00,05:15,0.583,A,Consumption,2025-07-06 05:00:00,0.02723,0.015875089999999998
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 05:15:00,05:30,0.07,A,Consumption,2025-07-06 05:15:00,0.026359999999999998,0.0018452
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 05:30:00,05:45,0.264,A,Consumption,2025-07-06 05:30:00,0.025920000000000002,0.006842880000000001
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 05:45:00,06:00,0.452,A,Consumption,2025-07-06 05:45:00,0.02561,0.011575720000000001
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 06:00:00,06:15,0.068,A,Consumption,2025-07-06 06:00:00,0.02557,0.00173876
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 06:15:00,06:30,0.301,A,Consumption,2025-07-06 06:15:00,0.02469,0.0074316899999999995
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 06:30:00,06:45,0.43,A,Consumption,2025-07-06 06:30:00,0.024390000000000002,0.0104877
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 06:45:00,07:00,0.067,A,Consumption,2025-07-06 06:45:00,0.024059999999999998,0.00161202
1008901023807136220100,2025-07-06,07/06/2025 12:42:19,0 days 07:00:00,07:15,0.07,A,Consumption,2025-07-06 07:00:00,0.02393,0.0016751000000000001
