ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION,Interval Start,Settlement Point Price,COST
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 00:00:00,00:15,0.7,A,Consumption,2025-07-06 00:00:00,0.03089,0.021623
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 00:15:00,00:30,0.292,A,Consumption,2025-07-06 00:15:00,0.028210000000000002,0.00823732
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 00:30:00,00:45,0.688,A,Consumption,2025-07-06 00:30:00,0.02666,0.018342079999999997
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 00:45:00,01:00,0.264,A,Consumption,2025-07-06 00:45:00,0.026449999999999998,0.0069828
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 01:00:00,01:15,0.704,A,Consumption,2025-07-06 01:00:00,0.02583,0.018184319999999997
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 01:15:00,01:30,0.156,A,Consumption,2025-07-06 01:15:00,0.02573,0.00401388
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 01:30:00,01:45,0.556,A,Consumption,2025-07-06 01:30:00,0.02693,0.014973080000000001
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 01:45:00,02:00,0.12,A,Consumption,2025-07-06 01:45:00,0.02684,0.0032208
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 02:00:00,02:15,0.556,A,Consumption,2025-07-06 02:00:00,0.02684,0.01492304
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 02:15:00,02:30,0.132,A,Consumption,2025-07-06 02:15:00,0.026420000000000003,0.0034874400000000005
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 02:30:00,02:45,0.56,A,Consumption,2025-07-06 02:30:00,0.027280000000000002,0.015276800000000002
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 02:45:00,03:00,0.156,A,Consumption,2025-07-06 02:45:00,0.02686,0.00419016
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 03:00:00,03:15,0.384,A,Consumption,2025-07-06 03:00:00,0.02702,0.01037568
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 03:15:00,03:30,0.252,A,Consumption,2025-07-06 03:15:00,0.02693,0.00678636
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 03:30:00,03:45,0.124,A,Consumption,2025-07-06 03:30:00,0.026789999999999998,0.0033219599999999997
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 03:45:00,04:00,0.552,A,Consumption,2025-07-06 03:45:00,0.02625,0.014490000000000001
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 04:00:00,04:15,0.136,A,Consumption,2025-07-06 04:00:00,0.026609999999999998,0.00361896
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 04:15:00,04:30,0.48,A,Consumption,2025-07-06 04:15:00,0.02641,0.012676799999999998
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 04:30:00,04:45,0.184,A,Consumption,2025-07-06 04:30:00,0.02989,0.00549976
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 04:45:00,05:00,0.116,A,Consumption,2025-07-06 04:45:00,0.027809999999999998,0.00322596
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 05:00:00,05:15,0.524,A,Consumption,2025-07-06 05:00:00,0.02723,0.014268520000000002
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 05:15:00,05:30,0.148,A,Consumption,2025-07-06 05:15:00,0.026359999999999998,0.0039012799999999996
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 05:30:00,05:45,0.404,A,Consumption,2025-07-06 05:30:00,0.025920000000000002,0.010471680000000002
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 05:45:00,06:00,0.264,A,Consumption,2025-07-06 05:45:00,0.02561,0.00676104
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 06:00:00,06:15,0.124,A,Consumption,2025-07-06 06:00:00,0.02557,0.00317068
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 06:15:00,06:30,0.532,A,Consumption,2025-07-06 06:15:00,0.02469,0.01313508
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 06:30:00,06:45,0.124,A,Consumption,2025-07-06 06:30:00,0.024390000000000002,0.0030243600000000002
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 06:45:00,07:00,0.14,A,Consumption,2025-07-06 06:45:00,0.024059999999999998,0.0033684
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 07:00:00,07:15,0.548,A,Consumption,2025-07-06 07:00:00,0.02393,0.013113640000000001
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 07:15:00,07:30,0.12,A,Consumption,2025-07-06 07:15:00,0.023350000000000003,0.0028020000000000002
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 07:30:00,07:45,0.48,A,Consumption,2025-07-06 07:30:00,0.02234,0.010723199999999999
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 07:45:00,08:00,0.18,A,Consumption,2025-07-06 07:45:00,0.02221,0.0039978
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 08:00:00,08:15,0.132,A,Consumption,2025-07-06 08:00:00,0.023280000000000002,0.0030729600000000004
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 08:15:00,08:30,0.54,A,Consumption,2025-07-06 08:15:00,0.02234,0.0120636
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 08:30:00,08:45,0.184,A,Consumption,2025-07-06 08:30:00,0.022170000000000002,0.00407928
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 08:45:00,09:00,0.616,A,Consumption,2025-07-06 08:45:00,0.022359999999999998,0.013773759999999998
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 09:00:00,09:15,0.136,A,Consumption,2025-07-06 09:00:00,0.023149999999999997,0.0031484
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 09:15:00,09:30,0.596,A,Consumption,2025-07-06 09:15:00,0.02382,0.01419672
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 09:30:00,09:45,0.148,A,Consumption,2025-07-06 09:30:00,0.024030000000000003,0.00355644
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 09:45:00,10:00,0.64,A,Consumption,2025-07-06 09:45:00,0.02299,0.0147136
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 10:00:00,10:15,0.5,A,Consumption,2025-07-06 10:00:00,0.02307,0.011535
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 10:15:00,10:30,0.296,A,Consumption,2025-07-06 10:15:00,0.0237,0.007015199999999999
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 10:30:00,10:45,0.688,A,Consumption,2025-07-06 10:30:00,0.022940000000000002,0.01578272
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 10:45:00,11:00,0.408,A,Consumption,2025-07-06 10:45:00,0.02268,0.009253439999999998
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 11:00:00,11:15,0.496,A,Consumption,2025-07-06 11:00:00,0.02341,0.01161136
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 11:15:00,11:30,0.796,A,Consumption,2025-07-06 11:15:00,0.0224,0.0178304
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 11:30:00,11:45,0.576,A,Consumption,2025-07-06 11:30:00,0.022920000000000003,0.01320192
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 11:45:00,12:00,0.372,A,Consumption,2025-07-06 11:45:00,0.02273,0.00845556
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 12:00:00,12:15,0.812,A,Consumption,2025-07-06 12:00:00,0.022940000000000002,0.018627280000000003
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 12:15:00,12:30,0.816,A,Consumption,2025-07-06 12:15:00,0.02231,0.01820496
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 12:30:00,12:45,0.412,A,Consumption,2025-07-06 12:30:00,0.02336,0.009624319999999999
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 12:45:00,13:00,0.668,A,Consumption,2025-07-06 12:45:00,0.02373,0.01585164
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 13:00:00,13:15,0.868,A,Consumption,2025-07-06 13:00:00,0.02613,0.02268084
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 13:15:00,13:30,0.492,A,Consumption,2025-07-06 13:15:00,0.026019999999999998,0.012801839999999998
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 13:30:00,13:45,0.644,A,Consumption,2025-07-06 13:30:00,0.02504,0.01612576
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 13:45:00,14:00,0.984,A,Consumption,2025-07-06 13:45:00,0.02533,0.024924719999999997
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 14:00:00,14:15,0.828,A,Consumption,2025-07-06 14:00:00,0.02467,0.02042676
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 14:15:00,14:30,0.548,A,Consumption,2025-07-06 14:15:00,0.02524,0.01383152
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 14:30:00,14:45,0.864,A,Consumption,2025-07-06 14:30:00,0.02845,0.0245808
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 14:45:00,15:00,0.968,A,Consumption,2025-07-06 14:45:00,0.02682,0.02596176
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 15:00:00,15:15,0.588,A,Consumption,2025-07-06 15:00:00,0.02675,0.015729
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 15:15:00,15:30,0.68,A,Consumption,2025-07-06 15:15:00,0.02523,0.017156400000000002
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 15:30:00,15:45,0.984,A,Consumption,2025-07-06 15:30:00,0.02576,0.02534784
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 15:45:00,16:00,0.756,A,Consumption,2025-07-06 15:45:00,0.02487,0.01880172
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 16:00:00,16:15,0.52,A,Consumption,2025-07-06 16:00:00,0.0246,0.012792000000000001
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 16:15:00,16:30,0.932,A,Consumption,2025-07-06 16:15:00,0.02631,0.02452092
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 16:30:00,16:45,0.916,A,Consumption,2025-07-06 16:30:00,0.02568,0.023522880000000003
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 16:45:00,17:00,0.536,A,Consumption,2025-07-06 16:45:00,0.02922,0.01566192
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 17:00:00,17:15,0.792,A,Consumption,2025-07-06 17:00:00,0.029,0.022968000000000002
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 17:15:00,17:30,0.92,A,Consumption,2025-07-06 17:15:00,0.02926,0.0269192
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 17:30:00,17:45,0.64,A,Consumption,2025-07-06 17:30:00,0.024399999999999998,0.015616
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 17:45:00,18:00,0.536,A,Consumption,2025-07-06 17:45:00,0.02656,0.014236160000000001
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 18:00:00,18:15,0.892,A,Consumption,2025-07-06 18:00:00,0.02355,0.0210066
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 18:15:00,18:30,0.724,A,Consumption,2025-07-06 18:15:00,0.02561,0.01854164
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 18:30:00,18:45,0.428,A,Consumption,2025-07-06 18:30:00,0.030539999999999998,0.013071119999999999
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 18:45:00,19:00,0.812,A,Consumption,2025-07-06 18:45:00,0.031760000000000004,0.025789120000000006
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 19:00:00,19:15,0.64,A,Consumption,2025-07-06 19:00:00,0.03053,0.019539200000000003
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 19:15:00,19:30,0.44,A,Consumption,2025-07-06 19:15:00,0.040729999999999995,0.017921199999999998
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 19:30:00,19:45,0.828,A,Consumption,2025-07-06 19:30:00,0.047880000000000006,0.03964464
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 19:45:00,20:00,0.456,A,Consumption,2025-07-06 19:45:00,0.05214,0.02377584
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 20:00:00,20:15,0.648,A,Consumption,2025-07-06 20:00:00,0.052829999999999995,0.034233839999999995
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 20:15:00,20:30,0.78,A,Consumption,2025-07-06 20:15:00,0.06745,0.052611
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 20:30:00,20:45,0.276,A,Consumption,2025-07-06 20:30:00,0.07291,0.02012316
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 20:45:00,21:00,0.78,A,Consumption,2025-07-06 20:45:00,0.06819,0.053188200000000005
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 21:00:00,21:15,0.644,A,Consumption,2025-07-06 21:00:00,0.08287,0.053368280000000004
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 21:15:00,21:30,0.444,A,Consumption,2025-07-06 21:15:00,0.08186,0.036345840000000004
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 21:30:00,21:45,0.76,A,Consumption,2025-07-06 21:30:00,0.07517,0.0571292
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 21:45:00,22:00,0.284,A,Consumption,2025-07-06 21:45:00,0.075,0.021299999999999996
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 22:00:00,22:15,0.752,A,Consumption,2025-07-06 22:00:00,0.07503,0.05642256
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 22:15:00,22:30,0.552,A,Consumption,2025-07-06 22:15:00,0.06779,0.03742008
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 22:30:00,22:45,0.492,A,Consumption,2025-07-06 22:30:00,0.045340000000000005,0.022307280000000002
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 22:45:00,23:00,0.776,A,Consumption,2025-07-06 22:45:00,0.0364,0.0282464
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 23:00:00,23:15,0.272,A,Consumption,2025-07-06 23:00:00,0.03384,0.009204480000000001
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 23:15:00,23:30,0.772,A,Consumption,2025-07-06 23:15:00,0.03159,0.02438748
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 23:30:00,23:45,0.312,A,Consumption,2025-07-06 23:30:00,0.02961,0.00923832
1008901025002527680122,2025-07-06,07/06/2025 09:48:20,0 days 23:45:00,00:00,0.716,A,Consumption,2025-07-06 23:45:00,0.02897,0.020742519999999997
