ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,09:30,09:45,0.040,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,09:45,10:00,0.026,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,10:00,10:15,0.021,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,10:15,10:30,0.334,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,10:30,10:45,0.042,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,10:45,11:00,0.041,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,11:00,11:15,0.374,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,11:15,11:30,0.586,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,11:30,11:45,0.035,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,11:45,12:00,0.042,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,12:00,12:15,0.427,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,12:15,12:30,0.034,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,12:30,12:45,0.492,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,12:45,13:00,0.457,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,13:00,13:15,0.317,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,13:15,13:30,0.177,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,13:30,13:45,0.613,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,13:45,14:00,0.212,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,14:00,14:15,0.434,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,14:15,14:30,0.396,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,14:30,14:45,0.474,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,14:45,15:00,0.449,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,15:00,15:15,0.328,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,15:15,15:30,0.448,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,15:30,15:45,0.442,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,15:45,16:00,0.433,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,16:00,16:15,0.490,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,16:15,16:30,0.455,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,16:30,16:45,0.298,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,16:45,17:00,0.482,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,17:00,17:15,0.666,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,17:15,17:30,0.046,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,17:30,17:45,0.486,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,17:45,18:00,0.628,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,18:00,18:15,0.224,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,18:15,18:30,0.818,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,18:30,18:45,0.307,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,18:45,19:00,0.174,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,19:00,19:15,0.451,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,19:15,19:30,0.385,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,19:30,19:45,0.510,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,19:45,20:00,0.431,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,20:00,20:15,0.042,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,20:15,20:30,0.415,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,20:30,20:45,0.196,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,20:45,21:00,0.236,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,21:00,21:15,0.721,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,21:15,21:30,0.053,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,21:30,21:45,0.357,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,21:45,22:00,0.069,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,22:00,22:15,0.355,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,22:15,22:30,0.030,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,22:30,22:45,0.526,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,22:45,23:00,0.216,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,23:00,23:15,0.042,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,23:15,23:30,0.392,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,23:30,23:45,0.640,A,Consumption
'1008901022900894520114,07/06/2025,07/06/2025 10:15:24,23:45,00:00,0.511,A,Consumption
