ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,15:00,15:15,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,15:15,15:30,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,15:30,15:45,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,15:45,16:00,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,16:00,16:15,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,16:15,16:30,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,16:30,16:45,0.036,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,16:45,17:00,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,17:00,17:15,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,17:15,17:30,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,17:30,17:45,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,17:45,18:00,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,18:00,18:15,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,18:15,18:30,0.044,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,18:30,18:45,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,18:45,19:00,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,19:00,19:15,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,19:15,19:30,0.044,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,19:30,19:45,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,19:45,20:00,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,20:00,20:15,0.044,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,20:15,20:30,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,20:30,20:45,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,20:45,21:00,0.044,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,21:00,21:15,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,21:15,21:30,0.044,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,21:30,21:45,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,21:45,22:00,0.044,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,22:00,22:15,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,22:15,22:30,0.044,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,22:30,22:45,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,22:45,23:00,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,23:00,23:15,0.044,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,23:15,23:30,0.040,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,23:30,23:45,0.044,A,Consumption
'1008901019193378626100,07/06/2025,07/06/2025 09:06:11,23:45,00:00,0.040,A,Consumption
