ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,05:30,05:45,0.404,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,05:45,06:00,0.264,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,06:00,06:15,0.124,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,06:15,06:30,0.532,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,06:30,06:45,0.124,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,06:45,07:00,0.140,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,07:00,07:15,0.548,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,07:15,07:30,0.120,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,07:30,07:45,0.480,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,07:45,08:00,0.180,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,08:00,08:15,0.132,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,08:15,08:30,0.540,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,08:30,08:45,0.184,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,08:45,09:00,0.616,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,09:00,09:15,0.136,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,09:15,09:30,0.596,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,09:30,09:45,0.148,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,09:45,10:00,0.640,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,10:00,10:15,0.500,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,10:15,10:30,0.296,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,10:30,10:45,0.688,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,10:45,11:00,0.408,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,11:00,11:15,0.496,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,11:15,11:30,0.796,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,11:30,11:45,0.576,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,11:45,12:00,0.372,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,12:00,12:15,0.812,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,12:15,12:30,0.816,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,12:30,12:45,0.412,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,12:45,13:00,0.668,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,13:00,13:15,0.868,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,13:15,13:30,0.492,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,13:30,13:45,0.644,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,13:45,14:00,0.984,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,14:00,14:15,0.828,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,14:15,14:30,0.548,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,14:30,14:45,0.864,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,14:45,15:00,0.968,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,15:00,15:15,0.588,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,15:15,15:30,0.680,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,15:30,15:45,0.984,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,15:45,16:00,0.756,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,16:00,16:15,0.520,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,16:15,16:30,0.932,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,16:30,16:45,0.916,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,16:45,17:00,0.536,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,17:00,17:15,0.792,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,17:15,17:30,0.920,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,17:30,17:45,0.640,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,17:45,18:00,0.536,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,18:00,18:15,0.892,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,18:15,18:30,0.724,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,18:30,18:45,0.428,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,18:45,19:00,0.812,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,19:00,19:15,0.640,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,19:15,19:30,0.440,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,19:30,19:45,0.828,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,19:45,20:00,0.456,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,20:00,20:15,0.648,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,20:15,20:30,0.780,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,20:30,20:45,0.276,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,20:45,21:00,0.780,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,21:00,21:15,0.644,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,21:15,21:30,0.444,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,21:30,21:45,0.760,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,21:45,22:00,0.284,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,22:00,22:15,0.752,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,22:15,22:30,0.552,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,22:30,22:45,0.492,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,22:45,23:00,0.776,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,23:00,23:15,0.272,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,23:15,23:30,0.772,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,23:30,23:45,0.312,A,Consumption
'1008901025002527680122,07/06/2025,07/06/2025 09:48:20,23:45,00:00,0.716,A,Consumption
