ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,12:00,12:15,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,12:15,12:30,0.108,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,12:30,12:45,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,12:45,13:00,0.108,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,13:00,13:15,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,13:15,13:30,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,13:30,13:45,0.108,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,13:45,14:00,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,14:00,14:15,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,14:15,14:30,0.108,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,14:30,14:45,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,14:45,15:00,0.108,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,15:00,15:15,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,15:15,15:30,0.108,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,15:30,15:45,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,15:45,16:00,0.108,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,16:00,16:15,0.108,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,16:15,16:30,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,16:30,16:45,0.108,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,16:45,17:00,0.108,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,17:00,17:15,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,17:15,17:30,0.100,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,17:30,17:45,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,17:45,18:00,0.108,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,18:00,18:15,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,18:15,18:30,0.108,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,18:30,18:45,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,18:45,19:00,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,19:00,19:15,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,19:15,19:30,0.108,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,19:30,19:45,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,19:45,20:00,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,20:00,20:15,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,20:15,20:30,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,20:30,20:45,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,20:45,21:00,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,21:00,21:15,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,21:15,21:30,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,21:30,21:45,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,21:45,22:00,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,22:00,22:15,0.108,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,22:15,22:30,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,22:30,22:45,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,22:45,23:00,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,23:00,23:15,0.112,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,23:15,23:30,0.096,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,23:30,23:45,0.096,A,Consumption
'1008901019193378625100,07/06/2025,07/06/2025 11:00:02,23:45,00:00,0.112,A,Consumption
