ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1008901010120771555100,07/06/2025,07/06/2025 10:18:06,21:15,21:30,0.020,A,Consumption
'1008901010120771555100,07/06/2025,07/06/2025 10:18:06,21:30,21:45,0.368,A,Consumption
'1008901010120771555100,07/06/2025,07/06/2025 10:18:06,21:45,22:00,0.398,A,Consumption
'1008901010120771555100,07/06/2025,07/06/2025 10:18:06,22:00,22:15,0.380,A,Consumption
'1008901010120771555100,07/06/2025,07/06/2025 10:18:06,22:15,22:30,0.363,A,Consumption
'1008901010120771555100,07/06/2025,07/06/2025 10:18:06,22:30,22:45,0.396,A,Consumption
'1008901010120771555100,07/06/2025,07/06/2025 10:18:06,22:45,23:00,0.371,A,Consumption
'1008901010120771555100,07/06/2025,07/06/2025 10:18:06,23:00,23:15,0.371,A,Consumption
'1008901010120771555100,07/06/2025,07/06/2025 10:18:06,23:15,23:30,0.392,A,Consumption
'1008901010120771555100,07/06/2025,07/06/2025 10:18:06,23:30,23:45,0.355,A,Consumption
'1008901010120771555100,07/06/2025,07/06/2025 10:18:06,23:45,00:00,0.387,A,Consumption
