ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,07:15,07:30,0.071,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,07:30,07:45,0.063,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,07:45,08:00,0.074,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,08:00,08:15,0.069,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,08:15,08:30,0.145,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,08:30,08:45,0.115,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,08:45,09:00,0.103,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,09:00,09:15,0.203,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,09:15,09:30,0.355,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,09:30,09:45,0.518,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,09:45,10:00,0.960,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,10:00,10:15,0.796,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,10:15,10:30,0.612,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,10:30,10:45,0.612,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,10:45,11:00,0.603,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,11:00,11:15,0.567,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,11:15,11:30,0.560,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,11:30,11:45,0.558,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,11:45,12:00,0.553,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,12:00,12:15,0.550,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,12:15,12:30,0.551,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,12:30,12:45,0.546,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,12:45,13:00,0.543,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,13:00,13:15,0.541,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,13:15,13:30,0.536,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,13:30,13:45,0.538,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,13:45,14:00,0.534,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,14:00,14:15,0.535,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,14:15,14:30,0.559,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,14:30,14:45,0.621,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,14:45,15:00,0.624,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,15:00,15:15,0.593,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,15:15,15:30,0.647,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,15:30,15:45,0.975,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,15:45,16:00,0.751,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,16:00,16:15,0.602,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,16:15,16:30,0.571,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,16:30,16:45,0.570,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,16:45,17:00,0.571,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,17:00,17:15,0.514,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,17:15,17:30,0.509,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,17:30,17:45,0.507,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,17:45,18:00,0.507,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,18:00,18:15,0.500,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,18:15,18:30,0.503,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,18:30,18:45,0.501,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,18:45,19:00,0.488,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,19:00,19:15,0.496,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,19:15,19:30,0.488,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,19:30,19:45,0.486,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,19:45,20:00,0.491,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,20:00,20:15,0.478,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,20:15,20:30,0.484,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,20:30,20:45,0.483,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,20:45,21:00,0.484,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,21:00,21:15,0.528,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,21:15,21:30,0.365,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,21:30,21:45,0.098,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,21:45,22:00,0.137,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,22:00,22:15,0.152,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,22:15,22:30,0.166,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,22:30,22:45,0.167,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,22:45,23:00,0.185,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,23:00,23:15,0.116,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,23:15,23:30,0.106,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,23:30,23:45,0.113,A,Consumption
'1008901025003740860123,07/06/2025,07/06/2025 10:18:23,23:45,00:00,0.090,A,Consumption
