ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,10:00,10:15,0.290,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,10:15,10:30,0.050,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,10:30,10:45,0.303,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,10:45,11:00,0.134,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,11:00,11:15,0.222,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,11:15,11:30,0.049,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,11:30,11:45,0.050,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,11:45,12:00,0.048,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,12:00,12:15,0.032,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,12:15,12:30,0.109,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,12:30,12:45,0.056,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,12:45,13:00,0.059,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,13:00,13:15,0.063,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,13:15,13:30,0.062,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,13:30,13:45,0.081,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,13:45,14:00,0.354,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,14:00,14:15,0.211,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,14:15,14:30,0.169,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,14:30,14:45,0.328,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,14:45,15:00,0.257,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,15:00,15:15,0.167,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,15:15,15:30,0.365,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,15:30,15:45,0.258,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,15:45,16:00,0.415,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,16:00,16:15,0.309,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,16:15,16:30,0.367,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,16:30,16:45,0.072,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,16:45,17:00,0.357,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,17:00,17:15,0.424,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,17:15,17:30,0.401,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,17:30,17:45,0.234,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,17:45,18:00,0.314,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,18:00,18:15,0.088,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,18:15,18:30,0.270,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,18:30,18:45,0.330,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,18:45,19:00,0.046,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,19:00,19:15,0.313,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,19:15,19:30,0.333,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,19:30,19:45,0.072,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,19:45,20:00,0.311,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,20:00,20:15,0.276,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,20:15,20:30,0.081,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,20:30,20:45,0.308,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,20:45,21:00,0.177,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,21:00,21:15,0.746,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,21:15,21:30,0.733,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,21:30,21:45,0.374,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,21:45,22:00,0.363,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,22:00,22:15,0.397,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,22:15,22:30,0.343,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,22:30,22:45,0.176,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,22:45,23:00,0.181,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,23:00,23:15,0.302,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,23:15,23:30,0.050,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,23:30,23:45,0.284,A,Consumption
'1008901023901322010117,07/06/2025,07/06/2025 13:03:01,23:45,00:00,0.080,A,Consumption
