ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,07:15,07:30,0.348,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,07:30,07:45,0.331,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,07:45,08:00,0.340,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,08:00,08:15,0.348,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,08:15,08:30,0.383,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,08:30,08:45,0.264,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,08:45,09:00,0.395,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,09:00,09:15,0.397,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,09:15,09:30,0.395,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,09:30,09:45,0.397,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,09:45,10:00,0.394,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,10:00,10:15,0.403,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,10:15,10:30,0.555,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,10:30,10:45,0.694,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,10:45,11:00,0.718,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,11:00,11:15,0.738,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,11:15,11:30,0.733,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,11:30,11:45,0.332,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,11:45,12:00,0.573,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,12:00,12:15,0.579,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,12:15,12:30,0.507,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,12:30,12:45,0.065,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,12:45,13:00,0.065,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,13:00,13:15,0.064,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,13:15,13:30,0.400,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,13:30,13:45,0.626,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,13:45,14:00,0.279,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,14:00,14:15,0.570,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,14:15,14:30,0.399,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,14:30,14:45,0.385,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,14:45,15:00,0.626,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,15:00,15:15,0.267,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,15:15,15:30,0.643,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,15:30,15:45,0.788,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,15:45,16:00,0.578,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,16:00,16:15,0.391,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,16:15,16:30,0.594,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,16:30,16:45,0.331,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,16:45,17:00,0.610,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,17:00,17:15,0.360,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,17:15,17:30,0.597,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,17:30,17:45,0.744,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,17:45,18:00,0.697,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,18:00,18:15,0.363,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,18:15,18:30,0.607,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,18:30,18:45,0.731,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,18:45,19:00,0.767,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,19:00,19:15,0.757,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,19:15,19:30,0.292,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,19:30,19:45,0.575,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,19:45,20:00,0.355,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,20:00,20:15,0.495,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,20:15,20:30,0.576,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,20:30,20:45,0.223,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,20:45,21:00,0.564,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,21:00,21:15,0.218,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,21:15,21:30,0.553,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,21:30,21:45,0.196,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,21:45,22:00,0.537,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,22:00,22:15,0.232,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,22:15,22:30,0.567,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,22:30,22:45,0.194,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,22:45,23:00,0.538,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,23:00,23:15,0.231,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,23:15,23:30,0.526,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,23:30,23:45,0.174,A,Consumption
'1008901025001032000121,07/06/2025,07/06/2025 13:06:18,23:45,00:00,0.490,A,Consumption
